Gene ID,Symbol,Name
11202,KLK8,kallikrein-related peptidase 8
150465,TTL,tubulin tyrosine ligase
5062,PAK2,p21 protein (Cdc42/Rac)-activated kinase 2
5063,PAK3,p21 protein (Cdc42/Rac)-activated kinase 3
5064,PALM,paralemmin
971,CD72,CD72 molecule
285643,KIF4B,kinesin family member 4B
5076,PAX2,paired box 2
983,CDK1,cyclin-dependent kinase 1
5080,PAX6,paired box 6
23513,SCRIB,scribbled planar cell polarity protein
991,CDC20,cell division cycle 20
56288,PARD3,par-3 family cell polarity regulator
5090,PBX3,pre-B-cell leukemia homeobox 3
998,CDC42,cell division cycle 42
999,CDH1,"cadherin 1, type 1, E-cadherin (epithelial)"
7143,TNR,tenascin R
1000,CDH2,"cadherin 2, type 1, N-cadherin (neuronal)"
1002,CDH4,"cadherin 4, type 1, R-cadherin (retinal)"
375790,AGRN,agrin
152559,PAQR3,progestin and adipoQ receptor family member III
1009,CDH11,"cadherin 11, type 2, OB-cadherin (osteoblast)"
9201,DCLK1,doublecortin-like kinase 1
7155,TOP2B,topoisomerase (DNA) II beta 180kDa
23542,MAPK8IP2,mitogen-activated protein kinase 8 interacting protein 2
23543,RBFOX2,"RNA binding protein, fox-1 homolog (C. elegans) 2"
3064,HTT,huntingtin
7161,TP73,tumor protein p73
3066,HDAC2,histone deacetylase 2
9211,LGI1,"leucine-rich, glioma inactivated 1"
1020,CDK5,cyclin-dependent kinase 5
3073,HEXA,hexosaminidase A (alpha polypeptide)
9218,VAPA,"VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa"
1028,CDKN1C,"cyclin-dependent kinase inhibitor 1C (p57, Kip2)"
23557,SNAPIN,SNAP-associated protein
5127,CDK16,cyclin-dependent kinase 16
3082,HGF,hepatocyte growth factor (hepapoietin A; scatter factor)
285704,RGMB,repulsive guidance molecule family member b
23566,LPAR3,lysophosphatidic acid receptor 3
9241,NOG,noggin
5146,PDE6C,"phosphodiesterase 6C, cGMP-specific, cone, alpha prime"
7204,TRIO,trio Rho guanine nucleotide exchange factor
9252,RPS6KA5,"ribosomal protein S6 kinase, 90kDa, polypeptide 5"
9253,NUMBL,numb homolog (Drosophila)-like
3110,MNX1,motor neuron and pancreas homeobox 1
1072,CFL1,cofilin 1 (non-muscle)
7220,TRPC1,"transient receptor potential cation channel, subfamily C, member 1"
7222,TRPC3,"transient receptor potential cation channel, subfamily C, member 3"
7223,TRPC4,"transient receptor potential cation channel, subfamily C, member 4"
5176,SERPINF1,"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1"
7224,TRPC5,"transient receptor potential cation channel, subfamily C, member 5"
7225,TRPC6,"transient receptor potential cation channel, subfamily C, member 6"
3146,HMGB1,high mobility group box 1
1103,CHAT,choline O-acetyltransferase
11343,MGLL,monoglyceride lipase
11344,TWF2,twinfilin actin binding protein 2
5205,ATP8B1,"ATPase, aminophospholipid transporter, class I, type 8B, member 1"
1123,CHN1,chimerin 1
9315,NREP,neuronal regeneration related protein
23654,PLXNB2,plexin B2
1136,CHRNA3,"cholinergic receptor, nicotinic, alpha 3 (neuronal)"
1141,CHRNB2,"cholinergic receptor, nicotinic, beta 2 (neuronal)"
7287,TULP1,tubby like protein 1
3196,TLX2,T-cell leukemia homeobox 2
3198,HOXA1,homeobox A1
3199,HOXA2,homeobox A2
390275,OR8A1,"olfactory receptor, family 8, subfamily A, member 1"
7305,TYROBP,TYRO protein tyrosine kinase binding protein
9353,SLIT2,slit homolog 2 (Drosophila)
9355,LHX2,LIM homeobox 2
54413,NLGN3,neuroligin 3
1173,AP2M1,"adaptor-related protein complex 2, mu 1 subunit"
5270,SERPINE2,"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2"
1175,AP2S1,"adaptor-related protein complex 2, sigma 1 subunit"
9369,NRXN3,neurexin 3
79006,METRN,"meteorin, glial cell differentiation regulator"
9378,NRXN1,neurexin 1
54434,SSH1,slingshot protein phosphatase 1
3235,HOXD9,homeobox D9
3236,HOXD10,homeobox D10
1191,CLU,clusterin
7336,UBE2V2,ubiquitin-conjugating enzyme E2 variant 2
257194,NEGR1,neuronal growth regulator 1
7345,UCHL1,ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)
64689,GORASP1,"golgi reassembly stacking protein 1, 65kDa"
9394,HS6ST1,heparan sulfate 6-O-sulfotransferase 1
3251,HPRT1,hypoxanthine phosphoribosyltransferase 1
1203,CLN5,"ceroid-lipofuscinosis, neuronal 5"
7349,UCN,urocortin
5306,PITPNA,"phosphatidylinositol transfer protein, alpha"
29882,ANAPC2,anaphase promoting complex subunit 2
1211,CLTA,"clathrin, light chain A"
5309,PITX3,paired-like homeodomain 3
25791,NGEF,neuronal guanine nucleotide exchange factor
3265,HRAS,Harvey rat sarcoma viral oncogene homolog
25794,FSCN2,"fascin actin-bundling protein 2, retinal"
115908,CTHRC1,collagen triple helix repeat containing 1
7368,UGT8,UDP glycosyltransferase 8
3276,PRMT1,protein arginine methyltransferase 1
25806,VAX2,ventral anterior homeobox 2
9423,NTN1,netrin 1
3280,HES1,hes family bHLH transcription factor 1
1234,CCR5,chemokine (C-C motif) receptor 5 (gene/pseudogene)
25814,ATXN10,ataxin 10
5335,PLCG1,"phospholipase C, gamma 1"
23767,FLRT3,fibronectin leucine rich transmembrane protein 3
23768,FLRT2,fibronectin leucine rich transmembrane protein 2
5338,PLD2,phospholipase D2
132320,SCLT1,sodium channel and clathrin linker 1
9448,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4
7401,CLRN1,clarin 1
5354,PLP1,proteolipid protein 1
23787,MTCH1,mitochondrial carrier 1
1261,CNGA3,cyclic nucleotide gated channel alpha 3
7408,VASP,vasodilator-stimulated phosphoprotein
3312,HSPA8,heat shock 70kDa protein 8
5361,PLXNA1,plexin A1
5362,PLXNA2,plexin A2
7410,VAV2,vav 2 guanine nucleotide exchange factor
1267,CNP,"2',3'-cyclic nucleotide 3' phosphodiesterase"
1268,CNR1,cannabinoid receptor 1 (brain)
5364,PLXNB1,plexin B1
5365,PLXNB3,plexin B3
1270,CNTF,ciliary neurotrophic factor
9463,PICK1,protein interacting with PRKCA 1
3320,HSP90AA1,"heat shock protein 90kDa alpha (cytosolic), class A member 1"
9464,HAND2,heart and neural crest derivatives expressed 2
1272,CNTN1,contactin 1
3326,HSP90AB1,"heat shock protein 90kDa alpha (cytosolic), class B member 1"
7422,VEGFA,vascular endothelial growth factor A
1280,COL2A1,"collagen, type II, alpha 1"
5376,PMP22,peripheral myelin protein 22
148738,HFE2,hemochromatosis type 2 (juvenile)
1281,COL3A1,"collagen, type III, alpha 1"
1282,COL4A1,"collagen, type IV, alpha 1"
9475,ROCK2,"Rho-associated, coiled-coil containing protein kinase 2"
1284,COL4A2,"collagen, type IV, alpha 2"
1285,COL4A3,"collagen, type IV, alpha 3 (Goodpasture antigen)"
25861,DFNB31,"deafness, autosomal recessive 31"
1286,COL4A4,"collagen, type IV, alpha 4"
7430,EZR,ezrin
1287,COL4A5,"collagen, type IV, alpha 5"
7431,VIM,vimentin
9480,ONECUT2,one cut homeobox 2
1289,COL5A1,"collagen, type V, alpha 1"
1290,COL5A2,"collagen, type V, alpha 2"
1291,COL6A1,"collagen, type VI, alpha 1"
1292,COL6A2,"collagen, type VI, alpha 2"
7436,VLDLR,very low density lipoprotein receptor
1293,COL6A3,"collagen, type VI, alpha 3"
1297,COL9A1,"collagen, type IX, alpha 1"
1298,COL9A2,"collagen, type IX, alpha 2"
1299,COL9A3,"collagen, type IX, alpha 3"
9495,AKAP5,A kinase (PRKA) anchor protein 5
9497,SLC4A7,"solute carrier family 4, sodium bicarbonate cotransporter, member 7"
134430,WDR36,WD repeat domain 36
3363,HTR7,"5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled"
7465,WEE1,WEE1 G2 checkpoint kinase
29993,PACSIN1,protein kinase C and casein kinase substrate in neurons 1
3371,TNC,tenascin C
56623,INPP5E,"inositol polyphosphate-5-phosphatase, 72 kDa"
7473,WNT3,"wingless-type MMTV integration site family, member 3"
7474,WNT5A,"wingless-type MMTV integration site family, member 5A"
120114,FAT3,FAT atypical cadherin 3
7476,WNT7A,"wingless-type MMTV integration site family, member 7A"
7477,WNT7B,"wingless-type MMTV integration site family, member 7B"
85300,ATCAY,"ataxia, cerebellar, Cayman type"
50488,MINK1,misshapen-like kinase 1
146760,RTN4RL1,reticulon 4 receptor-like 1
64843,ISL2,ISL LIM homeobox 2
50509,COL5A3,"collagen, type V, alpha 3"
5454,POU3F2,POU class 3 homeobox 2
5457,POU4F1,POU class 4 homeobox 1
5458,POU4F2,POU class 4 homeobox 2
5459,POU4F3,POU class 4 homeobox 3
163175,LGI4,"leucine-rich repeat LGI family, member 4"
1385,CREB1,cAMP responsive element binding protein 1
7529,YWHAB,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta"
7533,YWHAH,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta"
85358,SHANK3,SH3 and multiple ankyrin repeat domains 3
1400,CRMP1,collapsin response mediator protein 1
1401,CRP,"C-reactive protein, pentraxin-related"
7546,ZIC2,Zic family member 2
85377,MICALL1,MICAL-like 1
25987,TSKU,"tsukushi, small leucine rich proteoglycan"
54664,TMEM106B,transmembrane protein 106B
5526,PPP2R5B,"protein phosphatase 2, regulatory subunit B', beta"
64919,BCL11B,B-cell CLL/lymphoma 11B (zinc finger protein)
3480,IGF1R,insulin-like growth factor 1 receptor
5528,PPP2R5D,"protein phosphatase 2, regulatory subunit B', delta"
9625,AATK,apoptosis-associated tyrosine kinase
128408,BHLHE23,"basic helix-loop-helix family, member e23"
26011,TENM4,teneurin transmembrane protein 4
5532,PPP3CB,"protein phosphatase 3, catalytic subunit, beta isozyme"
26012,NSMF,NMDA receptor synaptonuclear signaling and neuronal migration factor
5538,PPT1,palmitoyl-protein thioesterase 1
9637,FEZ2,fasciculation and elongation protein zeta 2 (zygin II)
9638,FEZ1,fasciculation and elongation protein zeta 1 (zygin I)
1457,CSNK2A1,"casein kinase 2, alpha 1 polypeptide"
1459,CSNK2A2,"casein kinase 2, alpha prime polypeptide"
1460,CSNK2B,"casein kinase 2, beta polypeptide"
343472,BARHL2,BarH-like homeobox 2
26037,SIPA1L1,signal-induced proliferation-associated 1 like 1
1463,NCAN,neurocan
26039,SS18L1,synovial sarcoma translocation gene on chromosome 18-like 1
1464,CSPG4,chondroitin sulfate proteoglycan 4
3516,RBPJ,recombination signal binding protein for immunoglobulin kappa J region
140735,DYNLL2,"dynein, light chain, LC8-type 2"
26047,CNTNAP2,contactin associated protein-like 2
85440,DOCK7,dedicator of cytokinesis 7
91584,PLXNA4,plexin A4
26050,SLITRK5,"SLIT and NTRK-like family, member 5"
85442,KNDC1,kinase non-catalytic C-lobe domain (KIND) containing 1
222662,LHFPL5,lipoma HMGIC fusion partner-like 5
5578,PRKCA,"protein kinase C, alpha"
388552,BLOC1S3,"biogenesis of lysosomal organelles complex-1, subunit 3"
5584,PRKCI,"protein kinase C, iota"
1489,CTF1,cardiotrophin 1
54738,FEV,FEV (ETS oncogene family)
5587,PRKD1,protein kinase D1
85458,DIXDC1,DIX domain containing 1
5588,PRKCQ,"protein kinase C, theta"
5589,PRKCSH,protein kinase C substrate 80K-H
5590,PRKCZ,"protein kinase C, zeta"
1495,CTNNA1,"catenin (cadherin-associated protein), alpha 1, 102kDa"
1496,CTNNA2,"catenin (cadherin-associated protein), alpha 2"
5592,PRKG1,"protein kinase, cGMP-dependent, type I"
85464,SSH2,slingshot protein phosphatase 2
5594,MAPK1,mitogen-activated protein kinase 1
5595,MAPK3,mitogen-activated protein kinase 3
3549,IHH,indian hedgehog
9693,RAPGEF2,Rap guanine nucleotide exchange factor (GEF) 2
3551,IKBKB,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
5599,MAPK8,mitogen-activated protein kinase 8
5601,MAPK9,mitogen-activated protein kinase 9
5604,MAP2K1,mitogen-activated protein kinase kinase 1
5605,MAP2K2,mitogen-activated protein kinase kinase 2
349667,RTN4RL2,reticulon 4 receptor-like 2
3558,IL2,interleukin 2
103910,MYL12B,"myosin, light chain 12B, regulatory"
9706,ULK2,unc-51 like autophagy activating kinase 2
3569,IL6,interleukin 6
65009,NDRG4,NDRG family member 4
50674,NEUROG3,neurogenin 3
1523,CUX1,cut-like homeobox 1
5621,PRNP,prion protein
5623,PSPN,persephin
9723,SEMA3E,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E"
153090,DAB2IP,DAB2 interacting protein
91653,BOC,"BOC cell adhesion associated, oncogene regulated"
3601,IL15RA,"interleukin 15 receptor, alpha"
5649,RELN,reelin
5653,KLK6,kallikrein-related peptidase 6
54806,AHI1,Abelson helper integration site 1
3611,ILK,integrin-linked kinase
5663,PSEN1,presenilin 1
65059,RAPH1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
3636,INPPL1,inositol polyphosphate phosphatase-like 1
65078,RTN4R,reticulon 4 receptor
126520,PLK5,polo-like kinase 5
3642,INSM1,insulinoma-associated 1
284217,LAMA1,"laminin, alpha 1"
56896,DPYSL5,dihydropyrimidinase-like 5
1600,DAB1,"Dab, reelin signal transducer, homolog 1 (Drosophila)"
1601,DAB2,"Dab, mitogen-responsive phosphoprotein, homolog 2 (Drosophila)"
1605,DAG1,dystroglycan 1 (dystrophin-associated glycoprotein 1)
9798,IST1,increased sodium tolerance 1 homolog (yeast)
1608,DGKG,"diacylglycerol kinase, gamma 90kDa"
24137,KIF4A,kinesin family member 4A
3670,ISL1,ISL LIM homeobox 1
3672,ITGA1,"integrin, alpha 1"
3673,ITGA2,"integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)"
3674,ITGA2B,"integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41)"
1627,DBN1,drebrin 1
3675,ITGA3,"integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor)"
9820,CUL7,cullin 7
431707,LHX8,LIM homeobox 8
1630,DCC,DCC netrin 1 receptor
3678,ITGA5,"integrin, alpha 5 (fibronectin receptor, alpha polypeptide)"
3680,ITGA9,"integrin, alpha 9"
5728,PTEN,phosphatase and tensin homolog
83552,MFRP,membrane frizzled-related protein
9826,ARHGEF11,Rho guanine nucleotide exchange factor (GEF) 11
65125,WNK1,WNK lysine deficient protein kinase 1
261734,NPHP4,nephronophthisis 4
3685,ITGAV,"integrin, alpha V"
3688,ITGB1,"integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)"
1641,DCX,doublecortin
3690,ITGB3,"integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)"
26227,PHGDH,phosphoglycerate dehydrogenase
5747,PTK2,protein tyrosine kinase 2
5753,PTK6,protein tyrosine kinase 6
3706,ITPKA,inositol-trisphosphate 3-kinase A
5754,PTK7,protein tyrosine kinase 7 (inactive)
7804,LRP8,"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor"
56956,LHX9,LIM homeobox 9
81532,MOB2,MOB kinase activator 2
9855,FARP2,"FERM, RhoGEF and pleckstrin domain protein 2"
9856,KIAA0319,KIAA0319
56963,RGMA,repulsive guidance molecule family member a
3717,JAK2,Janus kinase 2
9863,MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2"
81544,GDPD5,glycerophosphodiester phosphodiesterase domain containing 5
3725,JUN,jun proto-oncogene
26257,NKX2-8,NK2 homeobox 8
3730,ANOS1,anosmin 1
26258,BLOC1S6,"biogenesis of lysosomal organelles complex-1, subunit 6, pallidin"
56978,PRDM8,PR domain containing 8
26259,FBXW8,F-box and WD repeat domain containing 8
5781,PTPN11,"protein tyrosine phosphatase, non-receptor type 11"
7832,BTG2,"BTG family, member 2"
5786,PTPRA,"protein tyrosine phosphatase, receptor type, A"
118427,OLFM3,olfactomedin 3
5788,PTPRC,"protein tyrosine phosphatase, receptor type, C"
81565,NDEL1,nudE neurodevelopment protein 1-like 1
5789,PTPRD,"protein tyrosine phosphatase, receptor type, D"
5792,PTPRF,"protein tyrosine phosphatase, receptor type, F"
7840,ALMS1,Alstrom syndrome protein 1
5793,PTPRG,"protein tyrosine phosphatase, receptor type, G"
9890,LPPR4,lipid phosphate phosphatase-related protein type 4
5796,PTPRK,"protein tyrosine phosphatase, receptor type, K"
9892,SNAP91,"synaptosomal-associated protein, 91kDa"
5797,PTPRM,"protein tyrosine phosphatase, receptor type, M"
5800,PTPRO,"protein tyrosine phosphatase, receptor type, O"
9896,FIG4,FIG4 phosphoinositide 5-phosphatase
5803,PTPRZ1,"protein tyrosine phosphatase, receptor-type, Z polypeptide 1"
7852,CXCR4,chemokine (C-X-C motif) receptor 4
50861,STMN3,stathmin-like 3
50863,NTM,neurotrimin
7855,FZD5,frizzled class receptor 5
54961,SSH3,slingshot protein phosphatase 3
57010,CABP4,calcium binding protein 4
1716,DGUOK,deoxyguanosine kinase
89780,WNT3A,"wingless-type MMTV integration site family, member 3A"
652991,SKOR2,SKI family transcriptional corepressor 2
5818,PVRL1,poliovirus receptor-related 1 (herpesvirus entry mediator C)
374462,PTPRQ,"protein tyrosine phosphatase, receptor type, Q"
7869,SEMA3B,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B"
1729,DIAPH1,diaphanous-related formin 1
65217,PCDH15,protocadherin-related 15
3785,KCNQ2,"potassium channel, voltage gated KQT-like subfamily Q, member 2"
3786,KCNQ3,"potassium channel, voltage gated KQT-like subfamily Q, member 3"
1739,DLG1,"discs, large homolog 1 (Drosophila)"
1740,DLG2,"discs, large homolog 2 (Drosophila)"
1741,DLG3,"discs, large homolog 3 (Drosophila)"
1742,DLG4,"discs, large homolog 4 (Drosophila)"
3791,KDR,kinase insert domain receptor
81618,ITM2C,integral membrane protein 2C
1749,DLX5,distal-less homeobox 5
3798,KIF5A,kinesin family member 5A
3799,KIF5B,kinesin family member 5B
3800,KIF5C,kinesin family member 5C
116443,GRIN3A,"glutamate receptor, ionotropic, N-methyl-D-aspartate 3A"
161497,STRC,stereocilin
1756,DMD,dystrophin
7903,ST8SIA4,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
222950,NYAP1,neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 1
5864,RAB3A,"RAB3A, member RAS oncogene family"
5872,RAB13,"RAB13, member RAS oncogene family"
79600,TCTN1,tectonic family member 1
5879,RAC1,"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"
5880,RAC2,"ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)"
5881,RAC3,"ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)"
50944,SHANK1,SH3 and multiple ankyrin repeat domains 1
1793,DOCK1,dedicator of cytokinesis 1
7940,LST1,leukocyte specific transcript 1
3845,KRAS,Kirsten rat sarcoma viral oncogene homolog
5894,RAF1,"Raf-1 proto-oncogene, serine/threonine kinase"
57096,RPGRIP1,retinitis pigmentosa GTPase regulator interacting protein 1
79625,NDNF,neuron-derived neurotrophic factor
79633,FAT4,FAT atypical cadherin 4
1808,DPYSL2,dihydropyrimidinase-like 2
1809,DPYSL3,dihydropyrimidinase-like 3
5906,RAP1A,"RAP1A, member of RAS oncogene family"
10002,NR2E3,"nuclear receptor subfamily 2, group E, member 3"
1812,DRD1,dopamine receptor D1
1813,DRD2,dopamine receptor D2
5911,RAP2A,"RAP2A, member of RAS oncogene family"
57113,TRPC7,"transient receptor potential cation channel, subfamily C, member 7"
89884,LHX4,LIM homeobox 4
57118,CAMK1D,calcium/calmodulin-dependent protein kinase ID
1826,DSCAM,Down syndrome cell adhesion molecule
5923,RASGRF1,Ras protein-specific guanine nucleotide-releasing factor 1
5925,RB1,retinoblastoma 1
55079,FEZF2,FEZ family zinc finger 2
7976,FZD3,frizzled class receptor 3
134957,STXBP5,syntaxin binding protein 5 (tomosyn)
57142,RTN4,reticulon 4
3897,L1CAM,L1 cell adhesion molecule
139065,SLITRK4,"SLIT and NTRK-like family, member 4"
1855,DVL1,dishevelled segment polarity protein 1
10048,RANBP9,RAN binding protein 9
3908,LAMA2,"laminin, alpha 2"
1861,TOR1A,"torsin family 1, member A (torsin A)"
3912,LAMB1,"laminin, beta 1"
3913,LAMB2,"laminin, beta 2 (laminin S)"
3915,LAMC1,"laminin, gamma 1 (formerly LAMB2)"
8013,NR4A3,"nuclear receptor subfamily 4, group A, member 3"
55118,CRTAC1,cartilage acidic protein 1
3925,STMN1,stathmin 1
8022,LHX3,LIM homeobox 3
5979,RET,ret proto-oncogene
26468,LHX6,LIM homeobox 6
10084,PQBP1,polyglutamine binding protein 1
1902,LPAR1,lysophosphatidic acid receptor 1
10096,ACTR3,ARP3 actin-related protein 3 homolog (yeast)
3952,LEP,leptin
51057,WDPCP,WD repeat containing planar cell polarity effector
3956,LGALS1,"lectin, galactoside-binding, soluble, 1"
10100,TSPAN2,tetraspanin 2
1910,EDNRB,endothelin receptor type B
51062,ATL1,atlastin GTPase 1
6011,GRK1,G protein-coupled receptor kinase 1
57216,VANGL2,VANGL planar cell polarity protein 2
3975,LHX1,LIM homeobox 1
3976,LIF,leukemia inhibitory factor
3977,LIFR,leukemia inhibitory factor receptor alpha
59277,NTN4,netrin 4
3983,ABLIM1,actin binding LIM protein 1
3984,LIMK1,LIM domain kinase 1
221074,SLC39A12,"solute carrier family 39 (zinc transporter), member 12"
1942,EFNA1,ephrin-A1
1943,EFNA2,ephrin-A2
1944,EFNA3,ephrin-A3
1945,EFNA4,ephrin-A4
1946,EFNA5,ephrin-A5
1947,EFNB1,ephrin-B1
151449,GDF7,growth differentiation factor 7
3996,LLGL1,lethal giant larvae homolog 1 (Drosophila)
1948,EFNB2,ephrin-B2
1949,EFNB3,ephrin-B3
1951,CELSR3,"cadherin, EGF LAG seven-pass G-type receptor 3"
1952,CELSR2,"cadherin, EGF LAG seven-pass G-type receptor 2"
6049,RNF6,ring finger protein (C3H2C3 type) 6
55201,MAP1S,microtubule-associated protein 1S
1954,MEGF8,multiple EGF-like-domains 8
79778,MICALL2,MICAL-like 2
1956,EGFR,epidermal growth factor receptor
8100,IFT88,intraflagellar transport 88
1959,EGR2,early growth response 2
10152,ABI2,abl-interactor 2
4009,LMX1A,"LIM homeobox transcription factor 1, alpha"
79784,MYH14,"myosin, heavy chain 14, non-muscle"
4010,LMX1B,"LIM homeobox transcription factor 1, beta"
10154,PLXNC1,plexin C1
79789,CLMN,"calmin (calponin-like, transmembrane)"
10160,FARP1,"FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)"
94137,RP1L1,retinitis pigmentosa 1-like 1
8128,ST8SIA2,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2"
4038,LRP4,low density lipoprotein receptor-related protein 4
6091,ROBO1,"roundabout, axon guidance receptor, homolog 1 (Drosophila)"
6092,ROBO2,"roundabout, axon guidance receptor, homolog 2 (Drosophila)"
6093,ROCK1,"Rho-associated, coiled-coil containing protein kinase 1"
59341,TRPV4,"transient receptor potential cation channel, subfamily V, member 4"
6096,RORB,RAR-related orphan receptor B
6101,RP1,retinitis pigmentosa 1 (autosomal dominant)
6103,RPGR,retinitis pigmentosa GTPase regulator
8153,RND2,Rho family GTPase 2
4058,LTK,leukocyte receptor tyrosine kinase
2011,MARK2,MAP/microtubule affinity-regulating kinase 2
2016,EMX1,empty spiracles homeobox 1
10210,TOPORS,"topoisomerase I binding, arginine/serine-rich, E3 ubiquitin protein ligase"
2019,EN1,engrailed homeobox 1
4067,LYN,"LYN proto-oncogene, Src family tyrosine kinase"
10211,FLOT1,flotillin 1
2020,EN2,engrailed homeobox 2
6121,RPE65,retinal pigment epithelium-specific protein 65kDa
4076,CAPRIN1,cell cycle associated protein 1
2033,EP300,E1A binding protein p300
4086,SMAD1,SMAD family member 1
4089,SMAD4,SMAD family member 4
2042,EPHA3,EPH receptor A3
2043,EPHA4,EPH receptor A4
124925,SEZ6,seizure related 6 homolog (mouse)
2044,EPHA5,EPH receptor A5
2045,EPHA7,EPH receptor A7
2046,EPHA8,EPH receptor A8
100532736,MINOS1-NBL1,MINOS1-NBL1 readthrough
2047,EPHB1,EPH receptor B1
